sif_style	Annotation	count	etype	matchType	matchType	filenames
YDL227C (u) YMR117C		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR117C (u) YDL227C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL100C (u) YOR310C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR310C (u) YDL100C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL230C (u) YOR299W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR299W (u) YNL230C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR192C (u) YIL075C		1.0	ppi			rewired-BG-network-289_2_bgnet
YIL075C (u) YGR192C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR213W (u) YHR196W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR196W (u) YBR213W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR363WA (u) YOR341W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR341W (u) YDR363WA		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL108W (d) YDR237W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YDL017W (u) YNR046W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNR046W (u) YDL017W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL158W (u) YOR278W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR278W (u) YGL158W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR039W (u) YOR076C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR076C (u) YOR039W		1.0	ppi			rewired-BG-network-289_2_bgnet
YCL024W (u) YPL169C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL169C (u) YCL024W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR099W (u) YIL132C		1.0	ppi			rewired-BG-network-289_2_bgnet
YIL132C (u) YHR099W		1.0	ppi			rewired-BG-network-289_2_bgnet
YAR071W (d) SNR128		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YER083C (u) YIL061C		1.0	ppi			rewired-BG-network-289_2_bgnet
YIL061C (u) YER083C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR010W (u) YGL120C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL120C (u) YBR010W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR244W (d) YOR106W		1.0	acetylation			rewired-BG-network-289_2_bgnet
YMR273C (u) YOR290C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR290C (u) YMR273C		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR186C (u) YPR181C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR181C (u) YHR186C		1.0	ppi			rewired-BG-network-289_2_bgnet
YCR093W (u) YNL097C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL097C (u) YCR093W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR168W (u) YOL082W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL082W (u) YDR168W		1.0	ppi			rewired-BG-network-289_2_bgnet
YEL002C (u) YGL167C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL167C (u) YEL002C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR173C (u) YOR119C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR119C (u) YDR173C		1.0	ppi			rewired-BG-network-289_2_bgnet
YER020W (u) YPL141C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL141C (u) YER020W		1.0	ppi			rewired-BG-network-289_2_bgnet
YIL095W (d) YNL227C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YDL082W (u) YLR093C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR093C (u) YDL082W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL045W (u) YNL152W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL152W (u) YNL045W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR192C (u) YJL065C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL065C (u) YDR192C		1.0	ppi			rewired-BG-network-289_2_bgnet
YCL028W (u) YMR184W		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR184W (u) YCL028W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR085C (u) YOR212W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR212W (u) YLR085C		1.0	ppi			rewired-BG-network-289_2_bgnet
YCL008C (u) YGL151W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL151W (u) YCL008C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR294W (d) YKR079C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YBR079C (u) YLL039C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLL039C (u) YBR079C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL154C (d) YLR223C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
NPR9 (d) YAL017W	Kinase	1.0			Constituent	NaCl_module_edges_Randomized_2
CX47 (u) YNL207W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YNL207W (u) CX47		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YJR059W (d) YOL004W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YFL023W (u) YGL076C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL076C (u) YFL023W		1.0	ppi			rewired-BG-network-289_2_bgnet
YER165W (u) YLR009W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR009W (u) YER165W		1.0	ppi			rewired-BG-network-289_2_bgnet
YFR028C (u) YJR041C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJR041C (u) YFR028C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR130C (u) YPR010C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR010C (u) YGR130C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR359C (u) YHR170W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR170W (u) YDR359C		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR154W (u) YNL225C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL225C (u) YHR154W		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL166C (d) YNL124W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YFR050C (u) YNL030W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL030W (u) YFR050C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL209C (d) YPR067W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YMR139W (u) YPR080W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR080W (u) YMR139W		1.0	ppi			rewired-BG-network-289_2_bgnet
YML028W (u) YOR201C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR201C (u) YML028W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL154C (d) YJL041W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YBR028C (u) YOR270C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR270C (u) YBR028C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR014W (u) YLR347C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR347C (u) YGR014W		1.0	ppi			rewired-BG-network-289_2_bgnet
YBL030C (u) YMR202W		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR202W (u) YBL030C		1.0	ppi			rewired-BG-network-289_2_bgnet
YCR002C (u) YNL267W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL267W (u) YCR002C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR468C (u) YJL090C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL090C (u) YDR468C		1.0	ppi			rewired-BG-network-289_2_bgnet
YHL018W (u) YJR077C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJR077C (u) YHL018W		1.0	ppi			rewired-BG-network-289_2_bgnet
YFR036W (d) YPR070W		1.0	ubiquitination			rewired-BG-network-289_2_bgnet
YGR270W (u) YKL028W		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL028W (u) YGR270W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL031C (d) YPR103W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YPL209C (d) YJL065C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YEL051W (u) YIR026C		1.0	ppi			rewired-BG-network-289_2_bgnet
YIR026C (u) YEL051W		1.0	ppi			rewired-BG-network-289_2_bgnet
YCR038C (u) YLR258W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR258W (u) YCR038C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBL079W (u) YOR001W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR001W (u) YBL079W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL008W (u) YML010W		1.0	ppi			rewired-BG-network-289_2_bgnet
YML010W (u) YDL008W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR288W (u) YKR101W		1.0	ppi			rewired-BG-network-289_2_bgnet
YKR101W (u) YDR288W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR135C (d) YJR083C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YKL021C (u) YNR047W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNR047W (u) YKL021C		1.0	ppi			rewired-BG-network-289_2_bgnet
YIL151C (u) YJL074C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL074C (u) YIL151C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL102W (u) YOR076C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR076C (u) YNL102W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL059W (d) YNR054C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YNL307C (d) YBR059C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
RDN582 (u) YIL136W		1.0	ppi			rewired-BG-network-289_2_bgnet
YIL136W (u) RDN582		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL161C (u) YGL186C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL186C (u) YGL161C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR510W (d) YPR154W		1.0	sumoylation			rewired-BG-network-289_2_bgnet
NPR12 (d) YKR090W		1.0			Constituent	NaCl_module_edges_Randomized_2
YOR351C (d) YFR034C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YJL164C (d) YOR108W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YLR102C (d) YMR203W		1.0	ubiquitination			rewired-BG-network-289_2_bgnet
YJL081C (u) YPL169C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL169C (u) YJL081C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR231C (u) YNL118C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL118C (u) YDR231C		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL171W (d) YNL031C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YPL031C (d) YMR276W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YCL057CA (u) YHR028C		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR028C (u) YCL057CA		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR408C (u) YGL111W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL111W (u) YDR408C		1.0	ppi			rewired-BG-network-289_2_bgnet
YCR077C (u) YJL092W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL092W (u) YCR077C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR347C (d) CDC14RD36		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YLR175W (u) YPL228W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL228W (u) YLR175W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL031C (d) YMR153W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YMR216C (d) YMR216C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
NPR9 (d) YER132C		1.0			Constituent	NaCl_module_edges_Randomized_2
YDR135C (u) YMR270C		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR270C (u) YDR135C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJR045C (u) YOR340C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR340C (u) YJR045C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR259C (u) YER022W		1.0	ppi			rewired-BG-network-289_2_bgnet
YER022W (u) YDR259C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR449C (u) YLR438CA		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR438CA (u) YDR449C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR300W (d) YLR384C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YBL075C (u) YIL019W		1.0	ppi			rewired-BG-network-289_2_bgnet
YIL019W (u) YBL075C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR018C (u) YPR018W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR018W (u) YLR018C		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR135C (d) YGL178W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YIL070C (u) YPR187W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR187W (u) YIL070C		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL009W (u) YOR310C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR310C (u) YKL009W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR135C (d) YOR271C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YBR267W (u) YPL020C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL020C (u) YBR267W		1.0	ppi			rewired-BG-network-289_2_bgnet
YFR004W (u) YLL006W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLL006W (u) YFR004W		1.0	ppi			rewired-BG-network-289_2_bgnet
YML035C (d) CDC14RD36		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YDL147W (u) YDR151C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR151C (u) YDL147W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR245C (u) YML008C		1.0	ppi			rewired-BG-network-289_2_bgnet
YML008C (u) YGR245C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR246W (u) YCR073WA		1.0	ppi			rewired-BG-network-289_2_bgnet
YCR073WA (u) YBR246W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR244W (d) YFL044C		1.0	acetylation			rewired-BG-network-289_2_bgnet
YDL077C (u) YNL262W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL262W (u) YDL077C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR381W (u) YOR261C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR261C (u) YDR381W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL031C (d) YER172C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YER125W (u) YLL008W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLL008W (u) YER125W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL219C (u) YOR206W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR206W (u) YNL219C		1.0	ppi			rewired-BG-network-289_2_bgnet
YCL032W (d) YCL059C		1.0	given_gasch			rewired-BG-network-289_2_bgnet
YML073C (u) YNL030W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL030W (u) YML073C		1.0	ppi			rewired-BG-network-289_2_bgnet
HOG1ID48 (d) YBL085W		1.0			Constituent	NaCl_module_edges_Randomized_2
YMR186W (u) YPL254W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL254W (u) YMR186W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR260C (d) YNL302C		1.0	ubiquitination			rewired-BG-network-289_2_bgnet
YNR033W (u) YOR046C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR046C (u) YNR033W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR116W (u) YMR104C		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR104C (u) YGR116W		1.0	ppi			rewired-BG-network-289_2_bgnet
YCL054W (u) YDR049W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR049W (u) YCL054W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR033C (u) YNR006W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNR006W (u) YGR033C		1.0	ppi			rewired-BG-network-289_2_bgnet
YAL042W (u) YDR118W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR118W (u) YAL042W		1.0	ppi			rewired-BG-network-289_2_bgnet
YER129W (u) YLL039C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLL039C (u) YER129W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR188W (u) YGL105W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL105W (u) YDR188W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR211W (u) YKL217W		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL217W (u) YDR211W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL099W (u) YPL235W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL235W (u) YGL099W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR244W (d) YKL172W		1.0	acetylation			rewired-BG-network-289_2_bgnet
YDR079CA (u) YLR026C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR026C (u) YDR079CA		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR013W (u) YML085C		1.0	ppi			rewired-BG-network-289_2_bgnet
YML085C (u) YDR013W		1.0	ppi			rewired-BG-network-289_2_bgnet
YCR048W (u) YOR162C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YOR162C (u) YCR048W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YEL022W (u) YPR058W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR058W (u) YEL022W		1.0	ppi			rewired-BG-network-289_2_bgnet
YAL013W (u) YNL327W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL327W (u) YAL013W		1.0	ppi			rewired-BG-network-289_2_bgnet
YER082C (u) YJL176C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL176C (u) YER082C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR048W (u) YGR061C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR061C (u) YGR048W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL198C (u) YDR079CA		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR079CA (u) YDL198C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR145W (u) YHR042W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR042W (u) YDR145W		1.0	ppi			rewired-BG-network-289_2_bgnet
YAL005C (u) YOL145C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL145C (u) YAL005C		1.0	ppi			rewired-BG-network-289_2_bgnet
YIL104C (u) YPL240C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL240C (u) YIL104C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL017W (u) YJR042W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJR042W (u) YDL017W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL147W (u) YJL197W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL197W (u) YDL147W		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL049C (u) YPR168W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR168W (u) YKL049C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL084W (d) NPI1		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YDL190C (u) YGL190C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL190C (u) YDL190C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR046C (u) YLR180W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YLR180W (u) YDR046C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YLR103C (u) YNR017W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNR017W (u) YLR103C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR432W (u) YPR008W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR008W (u) YDR432W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL102W (u) YNL030W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL030W (u) YDL102W		1.0	ppi			rewired-BG-network-289_2_bgnet
YCR071C (u) YLL033W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLL033W (u) YCR071C		1.0	ppi			rewired-BG-network-289_2_bgnet
YCL011C (u) YKL091C		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL091C (u) YCL011C		1.0	ppi			rewired-BG-network-289_2_bgnet
YFR014C (d) YBR274W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YOL128C (d) YKL168C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YBR010W (d) NPI5		1.0			Shared_Interaction	NaCl_module_edges_Randomized_2
YGL001C (u) YPR052C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR052C (u) YGL001C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJR053W (u) YMR047C		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR047C (u) YJR053W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR096W (d) YGR103W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YBR028C (u) YLR113W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR113W (u) YBR028C		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR135C (d) YKL021C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YDR450W (u) YLL011W		1.0	ppi			rewired-BG-network-289_2_bgnet
YLL011W (u) YDR450W		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR198C (u) YHR174W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YHR174W (u) YBR198C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YDR087C (u) YOR057W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR057W (u) YDR087C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJR022W (u) YMR106C		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR106C (u) YJR022W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL159W (u) YOR257W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR257W (u) YDL159W		1.0	ppi			rewired-BG-network-289_2_bgnet
YIR010W (u) YNL102W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL102W (u) YIR010W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR485C (u) YNR053C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNR053C (u) YDR485C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR061W (d) YJR092W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YBR010W (u) YDR022C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR022C (u) YBR010W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL164C (d) YLR127C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YDR397C (u) YOR304W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR304W (u) YDR397C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL039C (u) YNL030W		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL030W (u) YJL039C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL017W (u) YOR166C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR166C (u) YDL017W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL066W (u) YLL036C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLL036C (u) YDL066W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR132C (u) YGL209W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL209W (u) YDR132C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR337C (u) YMR075W		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR075W (u) YLR337C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL055C (u) YIL063C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YIL063C (u) YDL055C		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YDR134C (u) YDR146C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR146C (u) YDR134C		1.0	ppi			rewired-BG-network-289_2_bgnet
YBL027W (u) YNL166C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNL166C (u) YBL027W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR188W (u) YGR268C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR268C (u) YDR188W		1.0	ppi			rewired-BG-network-289_2_bgnet
YJR125C (u) YPR187W		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR187W (u) YJR125C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR259C (u) YMR160W		1.0	ppi			rewired-BG-network-289_2_bgnet
YMR160W (u) YLR259C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL002C (u) YDR394W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR394W (u) YDL002C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL085W (u) YIL131C		1.0	ppi			rewired-BG-network-289_2_bgnet
YIL131C (u) YDL085W		1.0	ppi			rewired-BG-network-289_2_bgnet
YHR005C (u) YKR068C		1.0	ppi			rewired-BG-network-289_2_bgnet
YKR068C (u) YHR005C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR233W (d) YJR090C		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YJR045C (u) YKL057C		1.0	ppi			rewired-BG-network-289_2_bgnet
YKL057C (u) YJR045C		1.0	ppi			rewired-BG-network-289_2_bgnet
YEL034W (u) YGL016W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL016W (u) YEL034W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGL097W (u) YPL240C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL240C (u) YGL097W		1.0	ppi			rewired-BG-network-289_2_bgnet
YOL077C (u) YOR028C		1.0	ppi			rewired-BG-network-289_2_bgnet
YOR028C (u) YOL077C		1.0	ppi			rewired-BG-network-289_2_bgnet
YJL057C (u) YPL258C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL258C (u) YJL057C		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR040W (d) YNL107W		1.0	kinase_substrate			rewired-BG-network-289_2_bgnet
YBL006C (u) YNR054C		1.0	ppi			rewired-BG-network-289_2_bgnet
YNR054C (u) YBL006C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPL145C (u) YPR029C		1.0	ppi			rewired-BG-network-289_2_bgnet
YPR029C (u) YPL145C		1.0	ppi			rewired-BG-network-289_2_bgnet
YER086W (u) YPL203W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YPL203W (u) YER086W		1.0	metabolic_pathway			rewired-BG-network-289_2_bgnet
YDR159W (u) YLR018C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR018C (u) YDR159W		1.0	ppi			rewired-BG-network-289_2_bgnet
YBR089CA (u) YGR040W		1.0	ppi			rewired-BG-network-289_2_bgnet
YGR040W (u) YBR089CA		1.0	ppi			rewired-BG-network-289_2_bgnet
YKR039W (u) YLR117C		1.0	ppi			rewired-BG-network-289_2_bgnet
YLR117C (u) YKR039W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL159W (u) YDR495C		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR495C (u) YDL159W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDL138W (u) YDR247W		1.0	ppi			rewired-BG-network-289_2_bgnet
YDR247W (u) YDL138W		1.0	ppi			rewired-BG-network-289_2_bgnet
