sif_style	Annotation	count	etype	matchType	matchType	filenames
YNL307C (u) YPL192C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL192C (u) YNL307C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR002C (u) YPR141C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR141C (u) YGR002C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL031C (d) YDR480W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBR285W (u) YLR056W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YLR056W (u) YBR285W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YBR189W (u) YFR021W		1.0	ppi			rewired-BG-network-474_4_bgnet
YFR021W (u) YBR189W		1.0	ppi			rewired-BG-network-474_4_bgnet
YCR091W (d) YMR001C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBL030C (u) YKL028W		1.0	ppi			rewired-BG-network-474_4_bgnet
YKL028W (u) YBL030C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR084W (u) YMR117C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR117C (u) YHR084W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL158W (d) YNL308C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YGL158W (d) YHR025W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDR523C (u) YNL096C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL096C (u) YDR523C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR231W (d) YMR243C		1.0	ubiquitination			rewired-BG-network-474_4_bgnet
YGL158W (u) YOL044W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL044W (u) YGL158W		1.0	ppi			rewired-BG-network-474_4_bgnet
YCL014W (u) YGL206C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL206C (u) YCL014W		1.0	ppi			rewired-BG-network-474_4_bgnet
CDC14IA27 (d) YPL226W		1.0			Constituent	NaCl_module_edges_Randomized_4
YBR289W (u) YJR094C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR094C (u) YBR289W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL150W (u) YML123C		1.0	ppi			rewired-BG-network-474_4_bgnet
YML123C (u) YDL150W		1.0	ppi			rewired-BG-network-474_4_bgnet
YFL038C (u) YOR057W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR057W (u) YFL038C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL160CA (u) YEL037C		1.0	ppi			rewired-BG-network-474_4_bgnet
YEL037C (u) YDL160CA		1.0	ppi			rewired-BG-network-474_4_bgnet
PDE2ID61 (d) YLL043W		1.0			Constituent	NaCl_module_edges_Randomized_4
YHL007C (d) YER090W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YGL071W (u) YIR006C		1.0	ppi			rewired-BG-network-474_4_bgnet
YIR006C (u) YGL071W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR123C (u) YHR119W		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR119W (u) YBR123C		1.0	ppi			rewired-BG-network-474_4_bgnet
YER102W (u) YGR270W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR270W (u) YER102W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL084C (u) YDR318W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR318W (u) YBL084C		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL004C (u) YPL248C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL248C (u) YIL004C		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL095W (d) YPL122C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YJL041W (u) YNL112W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL112W (u) YJL041W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR160W (d) YOL051W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YJR042W (u) YPL007C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL007C (u) YJR042W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR181W (u) YIL125W		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL125W (u) YGR181W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL059W (d) YDL014W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDL084W (u) YKL016C		1.0	ppi			rewired-BG-network-474_4_bgnet
YKL016C (u) YDL084W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL059W (d) YJR121W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YHL025W (u) YMR227C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR227C (u) YHL025W		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL078W (u) YLL039C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLL039C (u) YIL078W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLL008W (u) YPL209C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL209C (u) YLL008W		1.0	ppi			rewired-BG-network-474_4_bgnet
YER125W (d) YOR326W		1.0	ubiquitination			rewired-BG-network-474_4_bgnet
YGL058W (u) YKR031C		1.0	ppi			rewired-BG-network-474_4_bgnet
YKR031C (u) YGL058W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL054W (u) YPL015C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YPL015C (u) YOL054W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YER054C (u) YKL101W		1.0	ppi			rewired-BG-network-474_4_bgnet
YKL101W (u) YER054C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL164C (d) YFR014C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YHR079C (d) YPL124W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YJL039C (u) YNL251C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL251C (u) YJL039C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL007W (u) YLL036C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLL036C (u) YDL007W		1.0	ppi			rewired-BG-network-474_4_bgnet
YKL139W (d) YGL003C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YCR063W (u) YGR136W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR136W (u) YCR063W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR102C (u) YJR090C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR090C (u) YBR102C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR135C (d) YNL273W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDL064W (u) YJL189W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL189W (u) YDL064W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR510W (u) YGL093W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL093W (u) YDR510W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL180W (d) YGR024C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YMR216C (d) YPR072W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YJR059W (d) YNL131W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YKL171W (d) YLL013C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YJL039C (u) YMR029C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR029C (u) YJL039C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR264C (u) YDR034CC		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR034CC (u) YBR264C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR040W (u) YPR165W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR165W (u) YGR040W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL003C (u) YJR045C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR045C (u) YGL003C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL158W (d) YKL203C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YER003C (u) YGL120C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YGL120C (u) YER003C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YBL023C (u) YFL023W		1.0	ppi			rewired-BG-network-474_4_bgnet
YFL023W (u) YBL023C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR164C (u) YER012W		1.0	ppi			rewired-BG-network-474_4_bgnet
YER012W (u) YBR164C		1.0	ppi			rewired-BG-network-474_4_bgnet
YAL017W (d) YLR293C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YOL054W (d) PDE2RA67		1.0			Shared_Interaction	NaCl_module_edges_Randomized_4
YLR116W (u) YML058W		1.0	ppi			rewired-BG-network-474_4_bgnet
YML058W (u) YLR116W		1.0	ppi			rewired-BG-network-474_4_bgnet
YER012W (u) YPL203W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL203W (u) YER012W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL143W (u) YMR091C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR091C (u) YDL143W		1.0	ppi			rewired-BG-network-474_4_bgnet
YAL021C (u) YOR144C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR144C (u) YAL021C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL147W (u) YKL012W		1.0	ppi			rewired-BG-network-474_4_bgnet
YKL012W (u) YDL147W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR510W (u) YIL144W		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL144W (u) YDR510W		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR001C (d) YJL190C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YAL026C (u) YJL100W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL100W (u) YAL026C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR023C (u) YMR205C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR205C (u) YBR023C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR202W (u) YLR113W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR113W (u) YBR202W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR177W (u) YNL206C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL206C (u) YDR177W		1.0	ppi			rewired-BG-network-474_4_bgnet
YAL022C (d) YDR216W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YIL019W (u) YPL146C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL146C (u) YIL019W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR119C (u) YLR223C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR223C (u) YGR119C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR360C (d) YMR273C		1.0	given_gasch			rewired-BG-network-474_4_bgnet
YBL003C (u) YGR238C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR238C (u) YBL003C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL140W (u) YJR006W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR006W (u) YJL140W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR005W (u) YLR293C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR293C (u) YJR005W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL194W (u) YHR134W		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR134W (u) YDL194W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR333C (u) YOR061W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR061W (u) YDR333C		1.0	ppi			rewired-BG-network-474_4_bgnet
CDC14ID22 (d) YLR006C		1.0			Constituent	NaCl_module_edges_Randomized_4
YDL043C (u) YPL254W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL254W (u) YDL043C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL084C (d) YPR080W		1.0	ubiquitination			rewired-BG-network-474_4_bgnet
YBR092C (d) YOR141C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YDR507C (u) YIR001C		1.0	ppi			rewired-BG-network-474_4_bgnet
YIR001C (u) YDR507C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL180W (d) YIL156W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDR398W (u) YML129C		1.0	ppi			rewired-BG-network-474_4_bgnet
YML129C (u) YDR398W		1.0	ppi			rewired-BG-network-474_4_bgnet
YCL010C (u) YLL039C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLL039C (u) YCL010C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR095C (u) YIL135C		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL135C (u) YGR095C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR135C (d) YMR273C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBR081C (u) YGR113W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR113W (u) YBR081C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR457C (u) YOR310C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR310C (u) YLR457C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLL008W (u) YPR143W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR143W (u) YLL008W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR200W (u) YGR052W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR052W (u) YBR200W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL240W (u) YNL098C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL098C (u) YDL240W		1.0	ppi			rewired-BG-network-474_4_bgnet
YFR028C (u) YHR061C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR061C (u) YFR028C		1.0	ppi			rewired-BG-network-474_4_bgnet
YER116C (d) YPR041W		1.0	ubiquitination			rewired-BG-network-474_4_bgnet
YAR003W (d) YEL026W		1.0	methylation			rewired-BG-network-474_4_bgnet
YLR180W (u) YLR313C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR313C (u) YLR180W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR158C (u) YNL055C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL055C (u) YGR158C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR059W (d) YMR318C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDL060W (u) YDR042C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR042C (u) YDL060W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR188C (u) YPL190C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL190C (u) YBR188C		1.0	ppi			rewired-BG-network-474_4_bgnet
YER133W (u) YPL065W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL065W (u) YER133W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR160W (d) YDR477W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YFR028C (u) YLR448W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR448W (u) YFR028C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR001C (u) YPL232W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL232W (u) YMR001C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL080C (d) YDR328C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
NPR14 (d) YPL155C		1.0			Constituent	NaCl_module_edges_Randomized_4
YBR264C (u) YML069W		1.0	ppi			rewired-BG-network-474_4_bgnet
YML069W (u) YBR264C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL135W (u) YLR293C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR293C (u) YGL135W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR087C (u) YML019W		1.0	ppi			rewired-BG-network-474_4_bgnet
YML019W (u) YDR087C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR096W (d) YLR071C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YAL034WA (u) YPL152W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL152W (u) YAL034WA		1.0	ppi			rewired-BG-network-474_4_bgnet
YFR028C (u) YLR330W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR330W (u) YFR028C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR040W (d) YIL126W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YJL020C (u) YLR229C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR229C (u) YJL020C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR510W (u) YPL181W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL181W (u) YDR510W		1.0	ppi			rewired-BG-network-474_4_bgnet
YCL038C (u) YKR048C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YKR048C (u) YCL038C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
NPR12 (d) YIL047C		1.0			Constituent	NaCl_module_edges_Randomized_4
YBR228W (u) YNL076W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL076W (u) YBR228W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR041C (u) YOR290C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR290C (u) YJR041C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR333C (u) YPL233W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL233W (u) YDR333C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR354C (u) YPR035W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YPR035W (u) YLR354C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YLR096W (u) YPR082C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR082C (u) YLR096W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL108W (u) YLR377C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR377C (u) YDL108W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL120C (u) YLL013C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLL013C (u) YGL120C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR120C (d) YER110C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDR466W (u) YKR022C		1.0	ppi			rewired-BG-network-474_4_bgnet
YKR022C (u) YDR466W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL050W (u) YDR138W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR138W (u) YBL050W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR010W (u) YKL008C		1.0	ppi			rewired-BG-network-474_4_bgnet
YKL008C (u) YBR010W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR510W (u) YKR039W		1.0	ppi			rewired-BG-network-474_4_bgnet
YKR039W (u) YDR510W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL013W (u) YKL130C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YKL130C (u) YBL013W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YJL164C (d) YMR290C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDR510W (u) YPL253C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL253C (u) YDR510W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL008W (u) YJL106W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL106W (u) YDL008W		1.0	ppi			rewired-BG-network-474_4_bgnet
YML049C (u) YPL228W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL228W (u) YML049C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL141C (d) YDR419W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YGR140W (u) YJL076W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL076W (u) YGR140W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR138W (u) YFL039C		1.0	ppi			rewired-BG-network-474_4_bgnet
YFL039C (u) YDR138W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL028C (d) YGL048C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBR247C (u) YML007W		1.0	ppi			rewired-BG-network-474_4_bgnet
YML007W (u) YBR247C		1.0	ppi			rewired-BG-network-474_4_bgnet
YCR052W (u) YNL157W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL157W (u) YCR052W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL190C (u) YJL036W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL036W (u) YDL190C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL179C (d) YOR212W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBR173C (u) YGR192C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR192C (u) YBR173C		1.0	ppi			rewired-BG-network-474_4_bgnet
YAL007C (u) YKR039W		1.0	ppi			rewired-BG-network-474_4_bgnet
YKR039W (u) YAL007C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR523C (u) YML061C		1.0	ppi			rewired-BG-network-474_4_bgnet
YML061C (u) YDR523C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR200W (u) YLR150W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR150W (u) YBR200W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL164C (d) YPR083W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDR448W (u) YPL220W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL220W (u) YDR448W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL095C (u) YPL153C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL153C (u) YGL095C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR380W (d) YNR052C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YNL307C (d) YNL212W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YER093C (u) YNL182C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL182C (u) YER093C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR029C (u) YKL062W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YKL062W (u) YBR029C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YDL147W (u) YOR166C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR166C (u) YDL147W		1.0	ppi			rewired-BG-network-474_4_bgnet
TDGUCL1 (u) YMR047C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR047C (u) TDGUCL1		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL123C (u) YPL140C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL140C (u) YJL123C		1.0	ppi			rewired-BG-network-474_4_bgnet
YKL171W (d) YBL014C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YPL141C (d) YMR020W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YCL028W (u) YPL037C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL037C (u) YCL028W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR259C (u) YMR024W		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR024W (u) YLR259C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL078C (u) YDR531W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YDR531W (u) YBL078C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YDR379W (u) YOR290C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR290C (u) YDR379W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR023W (u) YDR308C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR308C (u) YDR023W		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL035C (u) YOL148C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL148C (u) YIL035C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL069C (u) YNL272C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL272C (u) YJL069C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR119W (u) YPL141C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL141C (u) YBR119W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL256W (u) YHR056C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YHR056C (u) YGL256W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YOL100W (u) YPL256C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL256C (u) YOL100W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL031C (u) YOR340C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR340C (u) YNL031C		1.0	ppi			rewired-BG-network-474_4_bgnet
YCR094W (u) YLR148W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR148W (u) YCR094W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLL002W (u) YOR213C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR213C (u) YLL002W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL180W (d) YDL002C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YFR014C (u) YPR175W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR175W (u) YFR014C		1.0	ppi			rewired-BG-network-474_4_bgnet
YCR009C (u) YMR263W		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR263W (u) YCR009C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR135C (d) YGR238C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YNL006W (u) YNR046W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNR046W (u) YNL006W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR477W (d) YDR134C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YGR241C (u) YKR062W		1.0	ppi			rewired-BG-network-474_4_bgnet
YKR062W (u) YGR241C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL187C (d) YDL083C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YNL316C (d) YNL031C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YDR025W (u) YHR182W		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR182W (u) YDR025W		1.0	ppi			rewired-BG-network-474_4_bgnet
YKR055W (u) YLR386W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR386W (u) YKR055W		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR197W (u) YMR165C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR165C (u) YHR197W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR232W (u) YPL093W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL093W (u) YGR232W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL025C (u) YIL112W		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL112W (u) YDL025C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR005C (u) YMR229C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR229C (u) YHR005C		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL083C (d) YHR196W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YDR388W (u) YPL002C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL002C (u) YDR388W		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR001C (d) YKL212W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDL017W (u) YOL061W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL061W (u) YDL017W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR321C (u) YOR270C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR270C (u) YLR321C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR019C (u) YML127W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
