Forest name	Forest size	Steiner nodes	Prizes in forest	Total prizes
cdc14_prizes_beta1.0_omega0.01_mu0.05_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.05_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.05_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.05_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.05_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.05_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.05_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.05_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.05_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.05_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.05_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.05_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.05_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.05_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.05_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.05_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.05_seed8_optimalForest.sif	19	12	7	24
cdc14_prizes_beta2.0_omega0.01_mu0.05_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.05_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.05_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.05_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.05_seed9_optimalForest.sif	18	11	7	24
cdc14_prizes_beta2.5_omega0.01_mu0.05_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.05_seed1_optimalForest.sif	18	11	7	24
cdc14_prizes_beta2.5_omega0.01_mu0.05_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.05_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.05_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.05_seed10_optimalForest.sif	17	11	6	24
cdc14_prizes_beta2.5_omega0.01_mu0.05_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.05_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.05_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.05_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.05_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.05_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.05_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.05_seed9_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.0_omega0.01_mu0.05_seed3_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.0_omega0.01_mu0.05_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.05_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.05_seed8_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.5_omega0.01_mu0.05_seed4_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.5_omega0.01_mu0.05_seed3_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.0_omega0.01_mu0.05_seed7_optimalForest.sif	17	11	6	24
cdc14_prizes_beta3.5_omega0.01_mu0.05_seed6_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.5_omega0.01_mu0.05_seed10_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.5_omega0.01_mu0.05_seed7_optimalForest.sif	18	11	7	24
cdc14_prizes_beta2.5_omega0.01_mu0.05_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.05_seed7_optimalForest.sif	19	12	7	24
cdc14_prizes_beta4.5_omega0.01_mu0.05_seed8_optimalForest.sif	30	19	11	24
cdc14_prizes_beta4.0_omega0.01_mu0.05_seed3_optimalForest.sif	22	13	9	24
cdc14_prizes_beta5.0_omega0.01_mu0.05_seed5_optimalForest.sif	31	20	11	24
cdc14_prizes_beta4.0_omega0.01_mu0.05_seed1_optimalForest.sif	18	11	7	24
cdc14_prizes_beta4.5_omega0.01_mu0.05_seed10_optimalForest.sif	26	16	10	24
cdc14_prizes_beta5.0_omega0.01_mu0.05_seed9_optimalForest.sif	30	19	11	24
cdc14_prizes_beta3.5_omega0.01_mu0.05_seed5_optimalForest.sif	18	11	7	24
cdc14_prizes_beta4.0_omega0.01_mu0.05_seed4_optimalForest.sif	20	13	7	24
cdc14_prizes_beta0.1_omega0.01_mu0.06_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.05_seed2_optimalForest.sif	18	11	7	24
cdc14_prizes_beta4.0_omega0.01_mu0.05_seed8_optimalForest.sif	23	14	9	24
cdc14_prizes_beta5.0_omega0.01_mu0.05_seed1_optimalForest.sif	30	19	11	24
cdc14_prizes_beta4.0_omega0.01_mu0.05_seed9_optimalForest.sif	24	15	9	24
cdc14_prizes_beta0.1_omega0.01_mu0.06_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.05_seed5_optimalForest.sif	21	13	8	24
cdc14_prizes_beta0.1_omega0.01_mu0.06_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.1_omega0.01_mu0.06_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.05_seed10_optimalForest.sif	18	11	7	24
cdc14_prizes_beta4.5_omega0.01_mu0.05_seed9_optimalForest.sif	28	17	11	24
cdc14_prizes_beta5.0_omega0.01_mu0.05_seed3_optimalForest.sif	26	15	11	24
cdc14_prizes_beta5.0_omega0.01_mu0.05_seed2_optimalForest.sif	30	19	11	24
cdc14_prizes_beta4.0_omega0.01_mu0.05_seed6_optimalForest.sif	21	13	8	24
cdc14_prizes_beta0.1_omega0.01_mu0.06_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.06_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.05_seed2_optimalForest.sif	21	14	7	24
cdc14_prizes_beta0.5_omega0.01_mu0.06_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta5.0_omega0.01_mu0.05_seed8_optimalForest.sif	30	19	11	24
cdc14_prizes_beta0.5_omega0.01_mu0.06_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.06_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.06_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.05_seed2_optimalForest.sif	31	20	11	24
cdc14_prizes_beta5.0_omega0.01_mu0.05_seed10_optimalForest.sif	30	19	11	24
cdc14_prizes_beta1.0_omega0.01_mu0.06_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.05_seed3_optimalForest.sif	30	19	11	24
cdc14_prizes_beta5.0_omega0.01_mu0.05_seed4_optimalForest.sif	29	18	11	24
cdc14_prizes_beta5.0_omega0.01_mu0.05_seed7_optimalForest.sif	30	19	11	24
cdc14_prizes_beta5.0_omega0.01_mu0.05_seed6_optimalForest.sif	28	16	12	24
cdc14_prizes_beta1.0_omega0.01_mu0.06_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.06_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.06_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.06_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.06_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.06_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.1_omega0.01_mu0.06_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.06_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.1_omega0.01_mu0.06_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.05_seed4_optimalForest.sif	30	19	11	24
cdc14_prizes_beta0.1_omega0.01_mu0.06_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.06_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.1_omega0.01_mu0.06_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.05_seed7_optimalForest.sif	26	15	11	24
cdc14_prizes_beta4.5_omega0.01_mu0.05_seed6_optimalForest.sif	30	19	11	24
cdc14_prizes_beta4.5_omega0.01_mu0.05_seed5_optimalForest.sif	29	18	11	24
cdc14_prizes_beta1.5_omega0.01_mu0.06_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.1_omega0.01_mu0.06_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.06_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.06_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.05_seed1_optimalForest.sif	30	19	11	24
cdc14_prizes_beta2.0_omega0.01_mu0.06_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.06_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.06_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.06_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.06_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.06_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.06_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.06_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.06_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.06_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.06_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.06_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.06_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.06_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.06_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.06_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.06_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.06_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.06_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.06_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.06_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.06_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.06_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.06_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.06_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.06_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.06_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.06_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.06_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.06_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.06_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.06_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.06_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.06_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.06_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.06_seed1_optimalForest.sif	18	11	7	24
cdc14_prizes_beta4.0_omega0.01_mu0.06_seed2_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.5_omega0.01_mu0.06_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.06_seed5_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.0_omega0.01_mu0.06_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.06_seed7_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.5_omega0.01_mu0.06_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.06_seed6_optimalForest.sif	17	11	6	24
cdc14_prizes_beta3.5_omega0.01_mu0.06_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.06_seed4_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.5_omega0.01_mu0.06_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.06_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.06_seed10_optimalForest.sif	18	11	7	24
cdc14_prizes_beta4.0_omega0.01_mu0.06_seed7_optimalForest.sif	18	11	7	24
cdc14_prizes_beta2.5_omega0.01_mu0.06_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.06_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.06_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.06_seed9_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.0_omega0.01_mu0.06_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.06_seed9_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.0_omega0.01_mu0.06_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.06_seed4_optimalForest.sif	21	14	7	24
cdc14_prizes_beta4.0_omega0.01_mu0.06_seed8_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.0_omega0.01_mu0.06_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.1_omega0.01_mu0.07_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.06_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.06_seed6_optimalForest.sif	19	12	7	24
cdc14_prizes_beta4.5_omega0.01_mu0.06_seed2_optimalForest.sif	18	11	7	24
cdc14_prizes_beta4.0_omega0.01_mu0.06_seed10_optimalForest.sif	20	13	7	24
cdc14_prizes_beta5.0_omega0.01_mu0.06_seed2_optimalForest.sif	23	15	8	24
cdc14_prizes_beta5.0_omega0.01_mu0.06_seed7_optimalForest.sif	25	15	10	24
cdc14_prizes_beta4.0_omega0.01_mu0.06_seed3_optimalForest.sif	18	11	7	24
cdc14_prizes_beta4.5_omega0.01_mu0.06_seed1_optimalForest.sif	23	14	9	24
cdc14_prizes_beta0.1_omega0.01_mu0.07_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta5.0_omega0.01_mu0.06_seed1_optimalForest.sif	27	16	11	24
cdc14_prizes_beta5.0_omega0.01_mu0.06_seed3_optimalForest.sif	21	13	8	24
cdc14_prizes_beta4.5_omega0.01_mu0.06_seed3_optimalForest.sif	23	16	7	24
cdc14_prizes_beta5.0_omega0.01_mu0.06_seed8_optimalForest.sif	23	14	9	24
cdc14_prizes_beta5.0_omega0.01_mu0.06_seed4_optimalForest.sif	29	19	10	24
cdc14_prizes_beta5.0_omega0.01_mu0.06_seed6_optimalForest.sif	25	15	10	24
cdc14_prizes_beta0.1_omega0.01_mu0.07_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta5.0_omega0.01_mu0.06_seed5_optimalForest.sif	23	14	9	24
cdc14_prizes_beta4.5_omega0.01_mu0.06_seed6_optimalForest.sif	18	11	7	24
cdc14_prizes_beta0.1_omega0.01_mu0.07_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.06_seed8_optimalForest.sif	18	11	7	24
cdc14_prizes_beta4.5_omega0.01_mu0.06_seed5_optimalForest.sif	18	11	7	24
cdc14_prizes_beta0.1_omega0.01_mu0.07_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.1_omega0.01_mu0.07_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.06_seed7_optimalForest.sif	18	11	7	24
cdc14_prizes_beta0.1_omega0.01_mu0.07_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.07_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.07_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.06_seed9_optimalForest.sif	18	12	6	24
cdc14_prizes_beta0.5_omega0.01_mu0.07_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.1_omega0.01_mu0.07_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.07_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.1_omega0.01_mu0.07_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.07_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.07_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.07_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta5.0_omega0.01_mu0.06_seed9_optimalForest.sif	27	17	10	24
cdc14_prizes_beta0.5_omega0.01_mu0.07_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.07_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta5.0_omega0.01_mu0.06_seed10_optimalForest.sif	22	14	8	24
cdc14_prizes_beta1.0_omega0.01_mu0.07_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.07_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.07_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.06_seed4_optimalForest.sif	19	12	7	24
cdc14_prizes_beta0.1_omega0.01_mu0.07_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.07_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.07_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.06_seed10_optimalForest.sif	18	11	7	24
cdc14_prizes_beta1.0_omega0.01_mu0.07_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.07_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.07_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.07_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.07_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.07_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.07_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.07_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.07_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.07_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.07_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.07_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.07_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.07_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.07_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.07_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.07_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.07_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.07_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.07_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.0_omega0.01_mu0.07_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.5_omega0.01_mu0.07_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.07_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.07_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.07_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.07_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.07_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.07_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.07_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.07_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.07_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.07_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.07_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.07_seed5_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.07_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.07_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.07_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.07_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.07_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.07_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta1.5_omega0.01_mu0.07_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.07_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.07_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.07_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.07_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.07_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.07_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.07_seed10_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.07_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.07_seed6_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.07_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.0_omega0.01_mu0.07_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta2.5_omega0.01_mu0.07_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.07_seed5_optimalForest.sif	18	11	7	24
cdc14_prizes_beta2.5_omega0.01_mu0.07_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.07_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.07_seed7_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.0_omega0.01_mu0.07_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.07_seed10_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.0_omega0.01_mu0.07_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.5_omega0.01_mu0.07_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta3.0_omega0.01_mu0.07_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.07_seed4_optimalForest.sif	18	11	7	24
cdc14_prizes_beta4.0_omega0.01_mu0.07_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.1_omega0.01_mu0.08_seed4_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.1_omega0.01_mu0.08_seed1_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.07_seed2_optimalForest.sif	18	11	7	24
cdc14_prizes_beta3.5_omega0.01_mu0.07_seed3_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.07_seed9_optimalForest.sif	18	11	7	24
cdc14_prizes_beta0.1_omega0.01_mu0.08_seed8_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.07_seed8_optimalForest.sif	19	12	7	24
cdc14_prizes_beta0.1_omega0.01_mu0.08_seed9_optimalForest.sif	0	0	0	24
cdc14_prizes_beta0.1_omega0.01_mu0.08_seed2_optimalForest.sif	0	0	0	24
cdc14_prizes_beta4.5_omega0.01_mu0.07_seed1_optimalForest.sif	18	11	7	24
cdc14_prizes_beta5.0_omega0.01_mu0.07_seed10_optimalForest.sif	18	11	7	24
cdc14_prizes_beta4.5_omega0.01_mu0.07_seed7_optimalForest.sif	19	12	7	24
cdc14_prizes_beta4.5_omega0.01_mu0.07_seed6_optimalForest.sif	18	11	7	24
cdc14_prizes_beta4.0_omega0.01_mu0.07_seed5_optimalForest.sif	0	0	0	24
